,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,weight,height,debut,current_age,years_of_experience
124,alomaro01,1999,1,CLE,AL,159,563.0,138.0,182.0,40.0,3.0,24.0,120.0,37.0,6.0,99.0,96.0,3.0,7.0,12.0,13.0,13.0,1968.0,184.0,72.0,1988-04-22,31.0,11
125,alomaro01,2000,1,CLE,AL,155,610.0,111.0,189.0,40.0,2.0,19.0,89.0,39.0,4.0,64.0,82.0,4.0,6.0,11.0,6.0,19.0,1968.0,184.0,72.0,1988-04-22,32.0,12
126,alomaro01,2001,1,CLE,AL,157,575.0,113.0,193.0,34.0,12.0,20.0,100.0,30.0,6.0,80.0,71.0,5.0,4.0,9.0,9.0,9.0,1968.0,184.0,72.0,1988-04-22,33.0,13
127,alomaro01,2002,1,NYN,NL,149,590.0,73.0,157.0,24.0,4.0,11.0,53.0,16.0,4.0,57.0,83.0,4.0,1.0,6.0,1.0,12.0,1968.0,184.0,72.0,1988-04-22,34.0,14
128,alomaro01,2003,1,NYN,NL,73,263.0,34.0,69.0,17.0,1.0,2.0,22.0,6.0,0.0,29.0,40.0,2.0,2.0,4.0,4.0,8.0,1968.0,184.0,72.0,1988-04-22,35.0,15
129,alomaro01,2003,2,CHA,AL,67,253.0,42.0,64.0,11.0,1.0,3.0,17.0,6.0,2.0,30.0,37.0,1.0,1.0,8.0,4.0,9.0,1968.0,184.0,72.0,1988-04-22,35.0,15
130,alomaro01,2004,1,ARI,NL,38,110.0,14.0,34.0,5.0,2.0,3.0,16.0,0.0,2.0,12.0,18.0,0.0,1.0,2.0,0.0,2.0,1968.0,184.0,72.0,1988-04-22,36.0,16
131,alomaro01,2004,2,CHA,AL,18,61.0,4.0,11.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,13.0,0.0,0.0,1.0,1.0,2.0,1968.0,184.0,72.0,1988-04-22,36.0,16
132,alomasa02,1988,1,SDN,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966.0,200.0,77.0,1988-09-30,22.0,0
133,alomasa02,1989,1,SDN,NL,7,19.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1966.0,200.0,77.0,1988-09-30,23.0,1
134,alomasa02,1990,1,CLE,AL,132,445.0,60.0,129.0,26.0,2.0,9.0,66.0,4.0,1.0,25.0,46.0,2.0,2.0,5.0,6.0,10.0,1966.0,200.0,77.0,1988-09-30,24.0,2
135,alomasa02,1991,1,CLE,AL,51,184.0,10.0,40.0,9.0,0.0,0.0,7.0,0.0,4.0,8.0,24.0,1.0,4.0,2.0,1.0,4.0,1966.0,200.0,77.0,1988-09-30,25.0,3
136,alomasa02,1992,1,CLE,AL,89,299.0,22.0,75.0,16.0,0.0,2.0,26.0,3.0,3.0,13.0,32.0,3.0,5.0,3.0,0.0,7.0,1966.0,200.0,77.0,1988-09-30,26.0,4
137,alomasa02,1993,1,CLE,AL,64,215.0,24.0,58.0,7.0,1.0,6.0,32.0,3.0,1.0,11.0,28.0,0.0,6.0,1.0,4.0,3.0,1966.0,200.0,77.0,1988-09-30,27.0,5
138,alomasa02,1994,1,CLE,AL,80,292.0,44.0,84.0,15.0,1.0,14.0,43.0,8.0,4.0,25.0,31.0,2.0,2.0,0.0,1.0,7.0,1966.0,200.0,77.0,1988-09-30,28.0,6
139,alomasa02,1995,1,CLE,AL,66,203.0,32.0,61.0,6.0,0.0,10.0,35.0,3.0,1.0,7.0,26.0,0.0,3.0,4.0,1.0,8.0,1966.0,200.0,77.0,1988-09-30,29.0,7
140,alomasa02,1996,1,CLE,AL,127,418.0,53.0,110.0,23.0,0.0,11.0,50.0,1.0,0.0,19.0,42.0,0.0,3.0,2.0,2.0,20.0,1966.0,200.0,77.0,1988-09-30,30.0,8
141,alomasa02,1997,1,CLE,AL,125,451.0,63.0,146.0,37.0,0.0,21.0,83.0,0.0,2.0,19.0,48.0,2.0,3.0,6.0,1.0,16.0,1966.0,200.0,77.0,1988-09-30,31.0,9
142,alomasa02,1998,1,CLE,AL,117,409.0,45.0,96.0,26.0,2.0,6.0,44.0,0.0,3.0,18.0,45.0,0.0,3.0,5.0,3.0,15.0,1966.0,200.0,77.0,1988-09-30,32.0,10
143,alomasa02,1999,1,CLE,AL,37,137.0,19.0,42.0,13.0,0.0,6.0,25.0,0.0,1.0,4.0,23.0,0.0,0.0,1.0,2.0,1.0,1966.0,200.0,77.0,1988-09-30,33.0,11
144,alomasa02,2000,1,CLE,AL,97,356.0,44.0,103.0,16.0,2.0,7.0,42.0,2.0,2.0,16.0,41.0,1.0,4.0,4.0,4.0,9.0,1966.0,200.0,77.0,1988-09-30,34.0,12
145,alomasa02,2001,1,CHA,AL,70,220.0,17.0,54.0,8.0,1.0,4.0,21.0,1.0,2.0,12.0,17.0,1.0,2.0,3.0,2.0,6.0,1966.0,200.0,77.0,1988-09-30,35.0,13
146,alomasa02,2002,1,CHA,AL,51,167.0,21.0,48.0,10.0,1.0,7.0,25.0,0.0,0.0,5.0,14.0,0.0,1.0,1.0,2.0,5.0,1966.0,200.0,77.0,1988-09-30,36.0,14
147,alomasa02,2002,2,COL,NL,38,116.0,8.0,31.0,4.0,0.0,0.0,12.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,6.0,1966.0,200.0,77.0,1988-09-30,36.0,14
148,alomasa02,2003,1,CHA,AL,75,194.0,22.0,52.0,12.0,0.0,5.0,26.0,0.0,0.0,4.0,17.0,0.0,0.0,5.0,1.0,4.0,1966.0,200.0,77.0,1988-09-30,37.0,15
149,alomasa02,2004,1,CHA,AL,50,146.0,15.0,35.0,4.0,0.0,2.0,14.0,0.0,0.0,11.0,13.0,2.0,2.0,3.0,2.0,4.0,1966.0,200.0,77.0,1988-09-30,38.0,16
150,alomasa02,2005,1,TEX,AL,46,128.0,11.0,35.0,7.0,0.0,0.0,14.0,0.0,0.0,5.0,12.0,0.0,1.0,3.0,0.0,3.0,1966.0,200.0,77.0,1988-09-30,39.0,17
151,alomasa02,2006,1,LAN,NL,27,62.0,3.0,20.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1966.0,200.0,77.0,1988-09-30,40.0,18
152,alomasa02,2006,2,CHA,AL,19,46.0,5.0,10.0,3.0,0.0,1.0,8.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,1966.0,200.0,77.0,1988-09-30,40.0,18
153,alomasa02,2007,1,NYN,NL,8,22.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1966.0,200.0,77.0,1988-09-30,41.0,19
154,alonsyo01,2010,1,CIN,NL,22,29.0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1987.0,230.0,73.0,2010-09-01,23.0,0
155,alonsyo01,2011,1,CIN,NL,47,88.0,9.0,29.0,4.0,0.0,5.0,15.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,2.0,1987.0,230.0,73.0,2010-09-01,24.0,1
156,alonsyo01,2012,1,SDN,NL,155,549.0,47.0,150.0,39.0,0.0,9.0,62.0,3.0,0.0,62.0,101.0,9.0,3.0,1.0,4.0,14.0,1987.0,230.0,73.0,2010-09-01,25.0,2
157,alonsyo01,2013,1,SDN,NL,97,334.0,34.0,94.0,11.0,0.0,6.0,45.0,6.0,0.0,32.0,47.0,5.0,2.0,0.0,7.0,9.0,1987.0,230.0,73.0,2010-09-01,26.0,3
158,alonsyo01,2014,1,SDN,NL,84,267.0,27.0,64.0,19.0,1.0,7.0,27.0,6.0,1.0,17.0,36.0,1.0,1.0,0.0,3.0,8.0,1987.0,230.0,73.0,2010-09-01,27.0,4
159,alonsyo01,2015,1,SDN,NL,103,354.0,50.0,100.0,18.0,1.0,5.0,31.0,2.0,5.0,42.0,48.0,3.0,3.0,0.0,3.0,13.0,1987.0,230.0,73.0,2010-09-01,28.0,5
160,aloumo01,1990,1,PIT,NL,2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1966.0,185.0,75.0,1990-07-26,24.0,0
161,aloumo01,1990,2,MON,NL,14,15.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1966.0,185.0,75.0,1990-07-26,24.0,0
162,aloumo01,1992,1,MON,NL,115,341.0,53.0,96.0,28.0,2.0,9.0,56.0,16.0,2.0,25.0,46.0,0.0,1.0,5.0,5.0,5.0,1966.0,185.0,75.0,1990-07-26,26.0,2
163,aloumo01,1993,1,MON,NL,136,482.0,70.0,138.0,29.0,6.0,18.0,85.0,17.0,6.0,38.0,53.0,9.0,5.0,3.0,7.0,9.0,1966.0,185.0,75.0,1990-07-26,27.0,3
164,aloumo01,1994,1,MON,NL,107,422.0,81.0,143.0,31.0,5.0,22.0,78.0,7.0,6.0,42.0,63.0,10.0,2.0,0.0,5.0,7.0,1966.0,185.0,75.0,1990-07-26,28.0,4
165,aloumo01,1995,1,MON,NL,93,344.0,48.0,94.0,22.0,0.0,14.0,58.0,4.0,3.0,29.0,56.0,6.0,9.0,0.0,4.0,9.0,1966.0,185.0,75.0,1990-07-26,29.0,5
166,aloumo01,1996,1,MON,NL,143,540.0,87.0,152.0,28.0,2.0,21.0,96.0,9.0,4.0,49.0,83.0,7.0,2.0,0.0,7.0,15.0,1966.0,185.0,75.0,1990-07-26,30.0,6
167,aloumo01,1997,1,FLO,NL,150,538.0,88.0,157.0,29.0,5.0,23.0,115.0,9.0,5.0,70.0,85.0,9.0,4.0,0.0,7.0,13.0,1966.0,185.0,75.0,1990-07-26,31.0,7
168,aloumo01,1998,1,HOU,NL,159,584.0,104.0,182.0,34.0,5.0,38.0,124.0,11.0,3.0,84.0,87.0,11.0,5.0,0.0,6.0,14.0,1966.0,185.0,75.0,1990-07-26,32.0,8
169,aloumo01,2000,1,HOU,NL,126,454.0,82.0,161.0,28.0,2.0,30.0,114.0,3.0,3.0,52.0,45.0,4.0,2.0,0.0,9.0,21.0,1966.0,185.0,75.0,1990-07-26,34.0,10
170,aloumo01,2001,1,HOU,NL,136,513.0,79.0,170.0,31.0,1.0,27.0,108.0,5.0,1.0,57.0,57.0,14.0,3.0,0.0,8.0,18.0,1966.0,185.0,75.0,1990-07-26,35.0,11
171,aloumo01,2002,1,CHN,NL,132,484.0,50.0,133.0,23.0,1.0,15.0,61.0,8.0,0.0,47.0,61.0,4.0,0.0,0.0,3.0,15.0,1966.0,185.0,75.0,1990-07-26,36.0,12
172,aloumo01,2003,1,CHN,NL,151,565.0,83.0,158.0,35.0,1.0,22.0,91.0,3.0,1.0,63.0,67.0,7.0,7.0,0.0,3.0,16.0,1966.0,185.0,75.0,1990-07-26,37.0,13
173,aloumo01,2004,1,CHN,NL,155,601.0,106.0,176.0,36.0,3.0,39.0,106.0,3.0,0.0,68.0,80.0,2.0,0.0,0.0,6.0,12.0,1966.0,185.0,75.0,1990-07-26,38.0,14
174,aloumo01,2005,1,SFN,NL,123,427.0,67.0,137.0,21.0,3.0,19.0,63.0,5.0,1.0,56.0,43.0,1.0,3.0,0.0,4.0,11.0,1966.0,185.0,75.0,1990-07-26,39.0,15
175,aloumo01,2006,1,SFN,NL,98,345.0,52.0,104.0,25.0,1.0,22.0,74.0,2.0,1.0,28.0,31.0,2.0,1.0,0.0,4.0,15.0,1966.0,185.0,75.0,1990-07-26,40.0,16
176,aloumo01,2007,1,NYN,NL,87,328.0,51.0,112.0,19.0,1.0,13.0,49.0,3.0,0.0,27.0,30.0,5.0,2.0,0.0,3.0,13.0,1966.0,185.0,75.0,1990-07-26,41.0,17
177,aloumo01,2008,1,NYN,NL,15,49.0,4.0,17.0,2.0,0.0,0.0,9.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,1966.0,185.0,75.0,1990-07-26,42.0,18
178,altuvjo01,2011,1,HOU,NL,57,221.0,26.0,61.0,10.0,1.0,2.0,12.0,7.0,3.0,5.0,29.0,0.0,2.0,5.0,1.0,5.0,1990.0,165.0,66.0,2011-07-20,21.0,0
179,altuvjo01,2012,1,HOU,NL,147,576.0,80.0,167.0,34.0,4.0,7.0,37.0,33.0,11.0,40.0,74.0,0.0,6.0,4.0,4.0,8.0,1990.0,165.0,66.0,2011-07-20,22.0,1
180,altuvjo01,2013,1,HOU,AL,152,626.0,64.0,177.0,31.0,2.0,5.0,52.0,35.0,13.0,32.0,85.0,5.0,2.0,4.0,8.0,24.0,1990.0,165.0,66.0,2011-07-20,23.0,2
181,altuvjo01,2014,1,HOU,AL,158,660.0,85.0,225.0,47.0,3.0,7.0,59.0,56.0,9.0,36.0,53.0,7.0,5.0,1.0,5.0,20.0,1990.0,165.0,66.0,2011-07-20,24.0,3
182,altuvjo01,2015,1,HOU,AL,154,638.0,86.0,200.0,40.0,4.0,15.0,66.0,38.0,13.0,33.0,67.0,8.0,9.0,3.0,6.0,17.0,1990.0,165.0,66.0,2011-07-20,25.0,4
183,alvarpe01,2010,1,PIT,NL,95,347.0,42.0,89.0,21.0,1.0,16.0,64.0,0.0,0.0,37.0,119.0,1.0,0.0,0.0,2.0,8.0,1987.0,250.0,75.0,2010-06-16,23.0,0
184,alvarpe01,2011,1,PIT,NL,74,235.0,18.0,45.0,9.0,1.0,4.0,19.0,1.0,0.0,24.0,80.0,1.0,2.0,1.0,0.0,11.0,1987.0,250.0,75.0,2010-06-16,24.0,1
185,alvarpe01,2012,1,PIT,NL,149,525.0,64.0,128.0,25.0,1.0,30.0,85.0,1.0,0.0,57.0,180.0,6.0,1.0,0.0,3.0,10.0,1987.0,250.0,75.0,2010-06-16,25.0,2
186,alvarpe01,2013,1,PIT,NL,152,558.0,70.0,130.0,22.0,2.0,36.0,100.0,2.0,0.0,48.0,186.0,7.0,4.0,0.0,4.0,16.0,1987.0,250.0,75.0,2010-06-16,26.0,3
187,alvarpe01,2014,1,PIT,NL,122,398.0,46.0,92.0,13.0,1.0,18.0,56.0,8.0,3.0,45.0,113.0,6.0,2.0,0.0,0.0,12.0,1987.0,250.0,75.0,2010-06-16,27.0,4
188,alvarpe01,2015,1,PIT,NL,150,437.0,60.0,106.0,18.0,0.0,27.0,77.0,2.0,0.0,48.0,131.0,9.0,2.0,0.0,4.0,6.0,1987.0,250.0,75.0,2010-06-16,28.0,5
189,amarari01,1991,1,SEA,AL,14,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1962.0,175.0,72.0,1991-05-27,29.0,0
190,amarari01,1992,1,SEA,AL,35,100.0,9.0,24.0,3.0,0.0,1.0,7.0,4.0,2.0,5.0,16.0,0.0,0.0,4.0,0.0,4.0,1962.0,175.0,72.0,1991-05-27,30.0,1
191,amarari01,1993,1,SEA,AL,110,373.0,53.0,108.0,24.0,1.0,1.0,44.0,19.0,11.0,33.0,54.0,0.0,3.0,7.0,5.0,5.0,1962.0,175.0,72.0,1991-05-27,31.0,2
192,amarari01,1994,1,SEA,AL,77,228.0,37.0,60.0,10.0,2.0,4.0,18.0,5.0,1.0,24.0,28.0,1.0,1.0,7.0,2.0,3.0,1962.0,175.0,72.0,1991-05-27,32.0,3
193,amarari01,1995,1,SEA,AL,90,238.0,45.0,67.0,14.0,2.0,2.0,19.0,21.0,2.0,21.0,33.0,0.0,1.0,1.0,0.0,3.0,1962.0,175.0,72.0,1991-05-27,33.0,4
194,amarari01,1996,1,SEA,AL,118,312.0,69.0,91.0,11.0,3.0,1.0,29.0,25.0,6.0,47.0,55.0,0.0,5.0,4.0,1.0,6.0,1962.0,175.0,72.0,1991-05-27,34.0,5
195,amarari01,1997,1,SEA,AL,89,190.0,34.0,54.0,5.0,0.0,1.0,21.0,12.0,8.0,10.0,34.0,0.0,3.0,5.0,2.0,7.0,1962.0,175.0,72.0,1991-05-27,35.0,6
196,amarari01,1998,1,SEA,AL,73,134.0,25.0,37.0,6.0,0.0,1.0,4.0,11.0,1.0,13.0,24.0,0.0,1.0,0.0,1.0,1.0,1962.0,175.0,72.0,1991-05-27,36.0,7
197,amarari01,1999,1,BAL,AL,91,137.0,21.0,38.0,8.0,1.0,0.0,11.0,9.0,6.0,15.0,20.0,0.0,1.0,1.0,2.0,1.0,1962.0,175.0,72.0,1991-05-27,37.0,8
198,amarari01,2000,1,BAL,AL,30,60.0,10.0,13.0,1.0,1.0,0.0,6.0,6.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,6.0,1962.0,175.0,72.0,1991-05-27,38.0,9
199,amarial01,2011,1,LAA,AL,23,52.0,2.0,8.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,1.0,1989.0,160.0,66.0,2011-04-26,22.0,0
200,amarial01,2012,1,LAA,AL,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,160.0,66.0,2011-04-26,23.0,1
201,amarial01,2012,2,SDN,NL,105,275.0,35.0,66.0,15.0,5.0,5.0,32.0,8.0,4.0,17.0,42.0,1.0,0.0,6.0,2.0,2.0,1989.0,160.0,66.0,2011-04-26,23.0,1
202,amarial01,2013,1,SDN,NL,146,368.0,35.0,87.0,14.0,4.0,5.0,32.0,4.0,2.0,22.0,57.0,1.0,2.0,3.0,1.0,7.0,1989.0,160.0,66.0,2011-04-26,24.0,2
203,amarial01,2014,1,SDN,NL,148,423.0,39.0,101.0,13.0,2.0,5.0,40.0,12.0,1.0,29.0,69.0,5.0,1.0,8.0,5.0,6.0,1989.0,160.0,66.0,2011-04-26,25.0,3
204,amarial01,2015,1,SDN,NL,118,324.0,28.0,66.0,10.0,4.0,3.0,30.0,5.0,1.0,24.0,55.0,4.0,1.0,3.0,5.0,6.0,1989.0,160.0,66.0,2011-04-26,26.0,4
205,amezaal01,2002,1,ANA,AL,12,13.0,3.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1978.0,165.0,71.0,2002-05-24,24.0,0
206,amezaal01,2003,1,ANA,AL,37,105.0,15.0,22.0,3.0,2.0,2.0,7.0,2.0,2.0,9.0,23.0,0.0,1.0,5.0,0.0,2.0,1978.0,165.0,71.0,2002-05-24,25.0,1
207,amezaal01,2004,1,ANA,AL,73,93.0,12.0,15.0,2.0,0.0,2.0,11.0,3.0,2.0,3.0,24.0,0.0,3.0,6.0,0.0,2.0,1978.0,165.0,71.0,2002-05-24,26.0,2
208,amezaal01,2005,1,COL,NL,2,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,165.0,71.0,2002-05-24,27.0,3
209,amezaal01,2005,2,PIT,NL,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,165.0,71.0,2002-05-24,27.0,3
210,amezaal01,2006,1,FLO,NL,132,334.0,42.0,87.0,9.0,3.0,3.0,19.0,20.0,12.0,33.0,46.0,4.0,3.0,7.0,1.0,5.0,1978.0,165.0,71.0,2002-05-24,28.0,4
211,amezaal01,2007,1,FLO,NL,133,400.0,46.0,105.0,14.0,9.0,2.0,30.0,13.0,7.0,35.0,52.0,0.0,4.0,4.0,5.0,4.0,1978.0,165.0,71.0,2002-05-24,29.0,5
212,amezaal01,2008,1,FLO,NL,125,311.0,41.0,82.0,13.0,5.0,3.0,32.0,8.0,2.0,19.0,47.0,1.0,3.0,4.0,0.0,6.0,1978.0,165.0,71.0,2002-05-24,30.0,6
213,amezaal01,2009,1,FLO,NL,27,69.0,6.0,15.0,3.0,0.0,0.0,5.0,1.0,1.0,5.0,16.0,2.0,0.0,0.0,1.0,0.0,1978.0,165.0,71.0,2002-05-24,31.0,7
214,amezaal01,2011,1,COL,NL,20,33.0,5.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,1978.0,165.0,71.0,2002-05-24,33.0,9
215,amezaal01,2011,2,FLO,NL,20,44.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1978.0,165.0,71.0,2002-05-24,33.0,9
216,anderbr01,1988,1,BOS,AL,41,148.0,14.0,34.0,5.0,3.0,0.0,12.0,4.0,2.0,15.0,35.0,0.0,4.0,4.0,1.0,2.0,1964.0,170.0,73.0,1988-04-04,24.0,0
217,anderbr01,1988,2,BAL,AL,53,177.0,17.0,35.0,8.0,1.0,1.0,9.0,6.0,4.0,8.0,40.0,0.0,0.0,7.0,0.0,1.0,1964.0,170.0,73.0,1988-04-04,24.0,0
218,anderbr01,1989,1,BAL,AL,94,266.0,44.0,55.0,12.0,2.0,4.0,16.0,16.0,4.0,43.0,45.0,6.0,3.0,5.0,0.0,4.0,1964.0,170.0,73.0,1988-04-04,25.0,1
219,anderbr01,1990,1,BAL,AL,89,234.0,24.0,54.0,5.0,2.0,3.0,24.0,15.0,2.0,31.0,46.0,2.0,5.0,4.0,5.0,4.0,1964.0,170.0,73.0,1988-04-04,26.0,2
220,anderbr01,1991,1,BAL,AL,113,256.0,40.0,59.0,12.0,3.0,2.0,27.0,12.0,5.0,38.0,44.0,0.0,5.0,11.0,3.0,1.0,1964.0,170.0,73.0,1988-04-04,27.0,3
221,anderbr01,1992,1,BAL,AL,159,623.0,100.0,169.0,28.0,10.0,21.0,80.0,53.0,16.0,98.0,98.0,14.0,9.0,10.0,9.0,2.0,1964.0,170.0,73.0,1988-04-04,28.0,4
222,anderbr01,1993,1,BAL,AL,142,560.0,87.0,147.0,36.0,8.0,13.0,66.0,24.0,12.0,82.0,99.0,4.0,10.0,6.0,6.0,4.0,1964.0,170.0,73.0,1988-04-04,29.0,5
223,anderbr01,1994,1,BAL,AL,111,453.0,78.0,119.0,25.0,5.0,12.0,48.0,31.0,1.0,57.0,75.0,3.0,10.0,3.0,2.0,7.0,1964.0,170.0,73.0,1988-04-04,30.0,6
224,anderbr01,1995,1,BAL,AL,143,554.0,108.0,145.0,33.0,10.0,16.0,64.0,26.0,7.0,87.0,111.0,4.0,10.0,4.0,2.0,3.0,1964.0,170.0,73.0,1988-04-04,31.0,7
225,anderbr01,1996,1,BAL,AL,149,579.0,117.0,172.0,37.0,5.0,50.0,110.0,21.0,8.0,76.0,106.0,1.0,22.0,6.0,4.0,11.0,1964.0,170.0,73.0,1988-04-04,32.0,8
226,anderbr01,1997,1,BAL,AL,151,590.0,97.0,170.0,39.0,7.0,18.0,73.0,18.0,12.0,84.0,105.0,6.0,19.0,2.0,1.0,1.0,1964.0,170.0,73.0,1988-04-04,33.0,9
227,anderbr01,1998,1,BAL,AL,133,479.0,84.0,113.0,28.0,3.0,18.0,51.0,21.0,7.0,75.0,78.0,1.0,15.0,4.0,1.0,7.0,1964.0,170.0,73.0,1988-04-04,34.0,10
228,anderbr01,1999,1,BAL,AL,150,564.0,109.0,159.0,28.0,5.0,24.0,81.0,36.0,7.0,96.0,105.0,7.0,24.0,1.0,7.0,6.0,1964.0,170.0,73.0,1988-04-04,35.0,11
229,anderbr01,2000,1,BAL,AL,141,506.0,89.0,130.0,26.0,0.0,19.0,50.0,16.0,9.0,92.0,103.0,5.0,8.0,5.0,7.0,4.0,1964.0,170.0,73.0,1988-04-04,36.0,12
230,anderbr01,2001,1,BAL,AL,131,430.0,50.0,87.0,12.0,3.0,8.0,45.0,12.0,4.0,60.0,77.0,4.0,8.0,2.0,1.0,3.0,1964.0,170.0,73.0,1988-04-04,37.0,13
231,anderbr01,2002,1,CLE,AL,34,80.0,4.0,13.0,4.0,0.0,1.0,5.0,4.0,0.0,18.0,23.0,2.0,2.0,0.0,1.0,5.0,1964.0,170.0,73.0,1988-04-04,38.0,14
232,anderda02,1985,1,LAN,NL,77,221.0,24.0,44.0,6.0,0.0,4.0,18.0,5.0,4.0,35.0,42.0,3.0,1.0,4.0,1.0,4.0,1960.0,185.0,74.0,1983-05-08,25.0,2
233,anderda02,1986,1,LAN,NL,92,216.0,31.0,53.0,9.0,0.0,1.0,15.0,5.0,1.0,22.0,39.0,1.0,0.0,2.0,1.0,11.0,1960.0,185.0,74.0,1983-05-08,26.0,3
234,anderda02,1987,1,LAN,NL,108,265.0,32.0,62.0,12.0,3.0,1.0,13.0,9.0,5.0,24.0,43.0,1.0,1.0,6.0,1.0,2.0,1960.0,185.0,74.0,1983-05-08,27.0,4
235,anderda02,1988,1,LAN,NL,116,285.0,31.0,71.0,10.0,2.0,2.0,20.0,4.0,2.0,32.0,45.0,4.0,1.0,5.0,2.0,9.0,1960.0,185.0,74.0,1983-05-08,28.0,5
236,anderda02,1989,1,LAN,NL,87,140.0,15.0,32.0,2.0,0.0,1.0,14.0,2.0,0.0,17.0,26.0,1.0,0.0,5.0,1.0,1.0,1960.0,185.0,74.0,1983-05-08,29.0,6
237,anderda02,1990,1,SFN,NL,60,100.0,14.0,35.0,5.0,1.0,1.0,6.0,1.0,2.0,3.0,20.0,0.0,0.0,1.0,0.0,2.0,1960.0,185.0,74.0,1983-05-08,30.0,7
238,anderda02,1991,1,SFN,NL,100,226.0,24.0,56.0,5.0,2.0,2.0,13.0,2.0,4.0,12.0,35.0,2.0,0.0,2.0,0.0,8.0,1960.0,185.0,74.0,1983-05-08,31.0,8
239,anderda02,1992,1,LAN,NL,51,84.0,10.0,24.0,4.0,0.0,3.0,8.0,0.0,4.0,4.0,11.0,0.0,0.0,1.0,2.0,3.0,1960.0,185.0,74.0,1983-05-08,32.0,9
240,anderga01,1994,1,CAL,AL,5,13.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1972.0,190.0,75.0,1994-07-27,22.0,0
241,anderga01,1995,1,CAL,AL,106,374.0,50.0,120.0,19.0,1.0,16.0,69.0,6.0,2.0,19.0,65.0,4.0,1.0,2.0,4.0,8.0,1972.0,190.0,75.0,1994-07-27,23.0,1
242,anderga01,1996,1,CAL,AL,150,607.0,79.0,173.0,33.0,2.0,12.0,72.0,7.0,9.0,27.0,84.0,5.0,0.0,5.0,3.0,22.0,1972.0,190.0,75.0,1994-07-27,24.0,2
243,anderga01,1997,1,ANA,AL,154,624.0,76.0,189.0,36.0,3.0,8.0,92.0,10.0,4.0,30.0,70.0,6.0,2.0,1.0,5.0,20.0,1972.0,190.0,75.0,1994-07-27,25.0,3
244,anderga01,1998,1,ANA,AL,156,622.0,62.0,183.0,41.0,7.0,15.0,79.0,8.0,3.0,29.0,80.0,8.0,1.0,3.0,3.0,13.0,1972.0,190.0,75.0,1994-07-27,26.0,4
245,anderga01,1999,1,ANA,AL,157,620.0,88.0,188.0,36.0,2.0,21.0,80.0,3.0,4.0,34.0,81.0,8.0,0.0,0.0,6.0,15.0,1972.0,190.0,75.0,1994-07-27,27.0,5
246,anderga01,2000,1,ANA,AL,159,647.0,92.0,185.0,40.0,3.0,35.0,117.0,7.0,6.0,24.0,87.0,5.0,0.0,1.0,9.0,21.0,1972.0,190.0,75.0,1994-07-27,28.0,6
247,anderga01,2001,1,ANA,AL,161,672.0,83.0,194.0,39.0,2.0,28.0,123.0,13.0,6.0,27.0,100.0,4.0,0.0,0.0,5.0,12.0,1972.0,190.0,75.0,1994-07-27,29.0,7
